Company,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
L&T,31-Dec-24,EQ,"3,562.55","3,620.60","3,550.00","3,578.95","3,609.95","3,607.65","3,593.79","3,963.50","3,175.05","12,67,628","4,55,55,87,428.95","98,165"
L&T,30-Dec-24,EQ,"3,607.90","3,623.00","3,566.00","3,608.10","3,590.00","3,578.95","3,590.43","3,963.50","3,175.05","15,91,690","5,71,48,56,382.30","99,927"
L&T,27-Dec-24,EQ,"3,632.40","3,643.65","3,603.50","3,629.50","3,610.65","3,608.10","3,617.13","3,963.50","3,175.05","13,09,122","4,73,52,58,789.05","75,927"
L&T,26-Dec-24,EQ,"3,658.00","3,665.15","3,610.35","3,639.75","3,632.40","3,629.50","3,634.04","3,963.50","3,175.05","11,24,705","4,08,72,19,624.30","80,516"
L&T,24-Dec-24,EQ,"3,647.95","3,679.00","3,632.40","3,640.50","3,633.00","3,639.75","3,651.50","3,963.50","3,175.05","6,27,922","2,29,28,60,072.10","71,920"
L&T,23-Dec-24,EQ,"3,670.00","3,700.00","3,617.05","3,629.85","3,642.90","3,640.50","3,644.90","3,963.50","3,175.05","12,17,612","4,43,80,75,173.95","1,07,539"
L&T,20-Dec-24,EQ,"3,716.35","3,725.00","3,607.10","3,716.35","3,629.00","3,629.85","3,654.85","3,963.50","3,175.05","27,96,593","10,22,11,32,562.15","1,54,712"
L&T,19-Dec-24,EQ,"3,702.15","3,762.20","3,700.00","3,758.15","3,713.15","3,716.35","3,724.67","3,963.50","3,175.05","18,56,838","6,91,61,14,961.40","1,42,412"
L&T,18-Dec-24,EQ,"3,807.20","3,819.00","3,745.00","3,807.20","3,760.40","3,758.15","3,763.15","3,963.50","3,175.05","13,18,341","4,96,11,15,143.30","1,20,658"
L&T,17-Dec-24,EQ,"3,863.05","3,875.40","3,797.00","3,877.85","3,802.95","3,807.20","3,818.67","3,963.50","3,175.05","16,90,180","6,45,42,42,086.40","1,16,461"
L&T,16-Dec-24,EQ,"3,882.00","3,914.40","3,857.25","3,887.00","3,872.30","3,877.85","3,877.81","3,963.50","3,175.05","9,18,660","3,56,23,89,173.30","81,821"
L&T,13-Dec-24,EQ,"3,859.00","3,898.00","3,794.20","3,859.90","3,889.25","3,887.00","3,852.29","3,963.50","3,175.05","23,00,361","8,86,16,56,006.60","1,66,323"
L&T,12-Dec-24,EQ,"3,930.00","3,959.00","3,846.95","3,916.75","3,863.20","3,859.90","3,867.89","3,963.50","3,175.05","18,99,867","7,34,84,71,534.05","1,69,801"
L&T,11-Dec-24,EQ,"3,923.15","3,947.65","3,902.00","3,923.15","3,913.15","3,916.75","3,920.30","3,963.50","3,175.05","12,37,958","4,85,31,62,175.95","1,33,277"
L&T,10-Dec-24,EQ,"3,955.00","3,963.50","3,901.30","3,947.30","3,922.95","3,923.15","3,927.94","3,963.50","3,175.05","23,49,493","9,22,86,65,089.70","1,31,218"
L&T,09-Dec-24,EQ,"3,867.50","3,959.00","3,867.50","3,866.70","3,954.75","3,947.30","3,938.78","3,959.00","3,175.05","33,32,753","13,12,69,69,162.15","2,14,643"
L&T,06-Dec-24,EQ,"3,832.00","3,883.95","3,800.00","3,831.55","3,861.20","3,866.70","3,856.47","3,919.90","3,175.05","18,56,562","7,15,97,70,118.00","1,47,414"
L&T,05-Dec-24,EQ,"3,810.00","3,884.00","3,760.00","3,789.90","3,828.00","3,831.55","3,824.55","3,919.90","3,175.05","27,65,170","10,57,55,33,572.80","2,11,606"
L&T,04-Dec-24,EQ,"3,775.00","3,835.00","3,758.05","3,787.05","3,805.00","3,789.90","3,799.10","3,919.90","3,175.05","25,10,166","9,53,63,68,353.35","1,78,083"
L&T,03-Dec-24,EQ,"3,721.00","3,798.85","3,701.50","3,704.05","3,773.00","3,787.05","3,761.27","3,919.90","3,175.05","32,52,670","12,23,41,60,548.85","2,85,639"
L&T,02-Dec-24,EQ,"3,706.85","3,717.85","3,672.90","3,724.80","3,716.00","3,704.05","3,695.08","3,919.90","3,175.05","11,58,369","4,28,02,65,838.15","1,04,160"
L&T,29-Nov-24,EQ,"3,635.10","3,750.00","3,635.10","3,666.05","3,722.00","3,724.80","3,722.73","3,919.90","3,035.00","20,94,305","7,79,65,35,083.20","1,43,088"
L&T,28-Nov-24,EQ,"3,700.00","3,720.50","3,648.00","3,698.70","3,667.00","3,666.05","3,677.58","3,919.90","3,035.00","21,24,283","7,81,22,27,210.70","1,79,728"
L&T,27-Nov-24,EQ,"3,704.00","3,720.00","3,685.00","3,702.60","3,697.00","3,698.70","3,701.27","3,919.90","3,035.00","9,71,816","3,59,69,57,750.15","77,237"
L&T,26-Nov-24,EQ,"3,754.90","3,754.90","3,690.00","3,753.00","3,700.00","3,702.60","3,712.45","3,919.90","3,035.00","11,41,534","4,23,78,85,362.35","1,04,955"
L&T,25-Nov-24,EQ,"3,660.00","3,761.00","3,654.00","3,603.50","3,757.00","3,753.00","3,741.78","3,919.90","3,035.00","47,53,829","17,78,77,93,454.40","2,47,339"
L&T,22-Nov-24,EQ,"3,500.00","3,613.50","3,473.10","3,483.50","3,605.00","3,603.50","3,558.59","3,919.90","3,031.05","25,34,018","9,01,75,42,904.75","1,48,535"
L&T,21-Nov-24,EQ,"3,530.00","3,530.55","3,452.45","3,505.90","3,490.05","3,483.50","3,481.48","3,919.90","3,031.05","15,10,581","5,25,90,63,798.60","1,72,452"
L&T,19-Nov-24,EQ,"3,559.90","3,607.00","3,495.00","3,542.15","3,511.20","3,505.90","3,561.83","3,919.90","3,031.05","18,26,460","6,50,55,45,221.10","1,38,984"
L&T,18-Nov-24,EQ,"3,521.10","3,568.30","3,510.85","3,526.25","3,538.05","3,542.15","3,539.95","3,919.90","3,031.05","12,33,217","4,36,55,29,595.70","1,19,934"
L&T,14-Nov-24,EQ,"3,558.00","3,565.75","3,500.15","3,547.95","3,535.00","3,526.25","3,524.68","3,919.90","3,031.05","12,91,765","4,55,30,57,913.30","1,38,758"
L&T,13-Nov-24,EQ,"3,585.00","3,604.85","3,535.65","3,591.35","3,548.95","3,547.95","3,565.63","3,919.90","3,031.05","15,68,694","5,59,33,85,891.15","1,21,033"
L&T,12-Nov-24,EQ,"3,650.00","3,651.00","3,580.00","3,628.85","3,585.05","3,591.35","3,612.49","3,919.90","3,031.05","11,16,206","4,03,22,82,495.50","95,427"
L&T,11-Nov-24,EQ,"3,646.00","3,661.00","3,606.00","3,660.30","3,625.00","3,628.85","3,640.18","3,919.90","3,031.05","9,26,127","3,37,12,67,442.50","1,04,290"
L&T,08-Nov-24,EQ,"3,640.40","3,667.00","3,620.65","3,646.55","3,650.05","3,660.30","3,656.21","3,919.90","2,927.25","16,22,142","5,93,08,93,373.20","1,25,639"
L&T,07-Nov-24,EQ,"3,647.35","3,663.00","3,620.00","3,645.45","3,642.00","3,646.55","3,643.10","3,919.90","2,927.25","15,81,009","5,75,97,76,547.00","97,553"
L&T,06-Nov-24,EQ,"3,594.00","3,659.90","3,557.40","3,574.80","3,648.00","3,645.45","3,622.22","3,919.90","2,927.25","18,19,732","6,59,14,65,491.25","1,37,085"
L&T,05-Nov-24,EQ,"3,556.00","3,585.00","3,541.90","3,574.45","3,566.00","3,574.80","3,562.86","3,919.90","2,927.25","12,51,506","4,45,89,41,638.55","1,37,797"
L&T,04-Nov-24,EQ,"3,624.95","3,624.95","3,530.90","3,626.35","3,575.90","3,574.45","3,568.33","3,919.90","2,927.25","17,24,189","6,15,24,78,903.35","1,82,630"
L&T,01-Nov-24,EQ,"3,624.95","3,641.90","3,620.00","3,622.30","3,627.00","3,626.35","3,630.71","3,919.90","2,856.15","2,12,796","77,26,00,597.40","21,833"
L&T,31-Oct-24,EQ,"3,530.00","3,654.95","3,508.35","3,408.35","3,620.75","3,622.30","3,615.13","3,919.90","2,856.15","76,37,083","27,60,90,20,401.80","3,68,713"
L&T,30-Oct-24,EQ,"3,379.95","3,438.40","3,353.00","3,380.90","3,402.00","3,408.35","3,407.65","3,919.90","2,856.15","17,85,128","6,08,30,90,227.50","1,08,896"
L&T,29-Oct-24,EQ,"3,316.00","3,384.40","3,316.00","3,340.80","3,381.90","3,380.90","3,363.30","3,919.90","2,856.15","22,53,467","7,57,90,88,509.10","1,38,485"
L&T,28-Oct-24,EQ,"3,316.00","3,373.00","3,262.55","3,326.40","3,360.00","3,340.80","3,320.79","3,919.90","2,856.15","29,91,674","9,93,47,27,536.30","2,06,122"
L&T,25-Oct-24,EQ,"3,425.00","3,435.00","3,315.05","3,442.65","3,337.00","3,326.40","3,343.80","3,919.90","2,856.15","32,36,774","10,82,31,21,242.90","2,56,194"
L&T,24-Oct-24,EQ,"3,444.00","3,474.60","3,416.75","3,455.40","3,449.90","3,442.65","3,440.98","3,919.90","2,856.15","19,24,421","6,62,18,96,969.80","1,39,822"
L&T,23-Oct-24,EQ,"3,501.05","3,513.95","3,443.00","3,511.90","3,449.00","3,455.40","3,478.90","3,919.90","2,856.15","21,25,268","7,39,35,98,650.30","1,73,225"
L&T,22-Oct-24,EQ,"3,585.00","3,591.65","3,500.00","3,585.60","3,504.00","3,511.90","3,531.83","3,919.90","2,856.15","13,63,574","4,81,59,05,253.40","1,25,455"
L&T,21-Oct-24,EQ,"3,580.00","3,621.95","3,571.30","3,577.80","3,577.00","3,585.60","3,595.64","3,919.90","2,856.15","17,50,549","6,29,43,52,702.05","1,62,386"
L&T,18-Oct-24,EQ,"3,569.95","3,592.45","3,540.25","3,570.30","3,579.25","3,577.80","3,575.10","3,919.90","2,856.15","21,02,609","7,51,70,44,754.05","2,10,857"
L&T,17-Oct-24,EQ,"3,549.90","3,583.00","3,521.80","3,532.60","3,566.00","3,570.30","3,555.58","3,919.90","2,856.15","29,68,537","10,55,48,79,515.55","1,94,714"
L&T,16-Oct-24,EQ,"3,550.00","3,581.90","3,513.55","3,551.90","3,531.00","3,532.60","3,536.55","3,919.90","2,856.15","19,61,835","6,93,81,25,640.00","1,09,635"
L&T,15-Oct-24,EQ,"3,570.00","3,570.00","3,520.15","3,555.05","3,545.00","3,551.90","3,545.95","3,919.90","2,856.15","12,31,552","4,36,70,18,655.80","86,576"
L&T,14-Oct-24,EQ,"3,510.00","3,573.85","3,501.30","3,482.55","3,552.75","3,555.05","3,550.86","3,919.90","2,856.15","19,74,378","7,01,07,36,483.30","1,01,616"
L&T,11-Oct-24,EQ,"3,469.40","3,497.10","3,447.00","3,460.35","3,491.90","3,482.55","3,479.84","3,919.90","2,856.15","12,80,465","4,45,58,14,669.10","95,819"
L&T,10-Oct-24,EQ,"3,515.00","3,554.90","3,455.50","3,487.10","3,461.85","3,460.35","3,491.73","3,919.90","2,856.15","26,86,116","9,37,91,83,252.55","1,65,856"
L&T,09-Oct-24,EQ,"3,542.05","3,557.70","3,481.00","3,532.40","3,491.80","3,487.10","3,516.48","3,919.90","2,856.15","16,45,791","5,78,73,87,384.10","1,54,726"
L&T,08-Oct-24,EQ,"3,492.95","3,538.50","3,469.00","3,468.35","3,533.10","3,532.40","3,511.48","3,919.90","2,856.15","22,49,452","7,89,89,00,834.10","1,53,720"
L&T,07-Oct-24,EQ,"3,505.00","3,512.95","3,429.00","3,493.95","3,475.00","3,468.35","3,461.80","3,919.90","2,856.15","23,04,227","7,97,67,71,660.60","1,70,269"
L&T,04-Oct-24,EQ,"3,515.00","3,553.55","3,468.50","3,497.65","3,505.00","3,493.95","3,499.42","3,919.90","2,856.15","34,45,879","12,05,85,61,847.90","2,43,711"
L&T,03-Oct-24,EQ,"3,582.50","3,617.00","3,485.40","3,653.50","3,505.50","3,497.65","3,535.43","3,919.90","2,856.15","53,15,877","18,79,39,04,808.10","4,02,180"
L&T,01-Oct-24,EQ,"3,667.00","3,724.00","3,639.35","3,675.55","3,647.00","3,653.50","3,672.74","3,919.90","2,856.15","16,74,100","6,14,85,27,670.40","1,09,900"
L&T,30-Sep-24,EQ,"3,699.00","3,715.65","3,665.00","3,705.65","3,680.00","3,675.55","3,677.99","3,919.90","2,856.15","18,37,697","6,75,90,38,580.45","1,32,958"
L&T,27-Sep-24,EQ,"3,738.00","3,738.00","3,651.00","3,762.15","3,705.00","3,705.65","3,698.43","3,919.90","2,856.15","40,95,425","15,14,66,33,646.50","2,44,106"
L&T,26-Sep-24,EQ,"3,801.00","3,802.95","3,736.40","3,793.85","3,760.00","3,762.15","3,766.72","3,919.90","2,856.15","27,50,597","10,36,07,35,141.55","1,54,596"
L&T,25-Sep-24,EQ,"3,787.55","3,813.20","3,778.00","3,791.60","3,793.00","3,793.85","3,793.35","3,919.90","2,856.15","21,13,862","8,01,86,17,548.20","1,26,389"
L&T,24-Sep-24,EQ,"3,787.70","3,831.80","3,775.00","3,787.70","3,792.90","3,791.60","3,808.00","3,919.90","2,856.15","26,76,546","10,19,22,81,538.95","1,47,710"
L&T,23-Sep-24,EQ,"3,800.00","3,838.80","3,749.00","3,793.90","3,785.00","3,787.70","3,779.30","3,919.90","2,856.15","19,37,874","7,32,38,09,212.65","1,33,184"
L&T,20-Sep-24,EQ,"3,700.00","3,809.90","3,680.25","3,683.70","3,793.00","3,793.90","3,773.54","3,919.90","2,846.05","54,01,701","20,38,35,10,292.55","2,52,442"
L&T,19-Sep-24,EQ,"3,750.00","3,750.40","3,674.00","3,730.45","3,689.00","3,683.70","3,693.71","3,919.90","2,846.05","17,11,564","6,32,20,17,894.50","1,22,388"
L&T,18-Sep-24,EQ,"3,689.00","3,757.95","3,684.20","3,695.20","3,726.05","3,730.45","3,729.67","3,919.90","2,846.05","22,49,929","8,39,14,86,009.75","1,07,286"
L&T,17-Sep-24,EQ,"3,668.00","3,705.00","3,659.70","3,662.25","3,686.00","3,695.20","3,684.21","3,919.90","2,846.05","12,89,060","4,74,91,71,727.50","1,16,988"
L&T,16-Sep-24,EQ,"3,619.15","3,670.00","3,613.00","3,613.00","3,657.85","3,662.25","3,651.58","3,919.90","2,846.05","10,45,964","3,81,94,18,658.45","73,047"
L&T,13-Sep-24,EQ,"3,622.00","3,634.75","3,600.05","3,622.00","3,608.35","3,613.00","3,611.45","3,919.90","2,846.05","17,52,455","6,32,89,01,570.00","1,00,344"
L&T,12-Sep-24,EQ,"3,558.00","3,638.05","3,534.00","3,536.95","3,620.05","3,622.00","3,579.25","3,919.90","2,846.05","37,51,523","13,42,76,37,791.70","1,89,229"
L&T,11-Sep-24,EQ,"3,595.00","3,603.95","3,516.40","3,596.15","3,540.00","3,536.95","3,561.46","3,919.90","2,846.05","18,65,165","6,64,27,07,258.40","1,26,237"
L&T,10-Sep-24,EQ,"3,585.00","3,625.00","3,571.00","3,578.30","3,600.00","3,596.15","3,598.83","3,919.90","2,846.05","12,03,483","4,33,11,29,794.85","93,770"
L&T,09-Sep-24,EQ,"3,584.00","3,594.00","3,553.85","3,574.75","3,576.00","3,578.30","3,577.27","3,919.90","2,846.05","14,54,589","5,20,34,51,218.15","1,16,687"
L&T,06-Sep-24,EQ,"3,615.10","3,623.80","3,536.20","3,624.15","3,572.90","3,574.75","3,568.94","3,919.90","2,705.00","30,96,557","11,05,14,17,112.80","2,02,312"
L&T,05-Sep-24,EQ,"3,668.00","3,668.00","3,608.40","3,650.80","3,625.00","3,624.15","3,626.07","3,919.90","2,705.00","29,58,770","10,72,86,99,384.20","1,72,903"
L&T,04-Sep-24,EQ,"3,650.00","3,681.00","3,631.10","3,690.15","3,654.00","3,650.80","3,646.74","3,919.90","2,705.00","19,30,121","7,03,86,50,188.80","1,24,315"
L&T,03-Sep-24,EQ,"3,693.95","3,713.95","3,666.90","3,683.10","3,686.30","3,690.15","3,690.76","3,919.90","2,705.00","12,11,993","4,47,31,74,177.00","93,945"
L&T,02-Sep-24,EQ,"3,706.00","3,721.95","3,666.35","3,704.65","3,677.80","3,683.10","3,689.20","3,919.90","2,705.00","12,77,813","4,71,41,12,302.85","1,15,019"
L&T,30-Aug-24,EQ,"3,718.35","3,745.00","3,666.40","3,683.45","3,707.00","3,704.65","3,700.93","3,919.90","2,650.05","25,92,912","9,59,61,96,230.95","1,33,375"
L&T,29-Aug-24,EQ,"3,690.50","3,710.00","3,651.55","3,689.05","3,690.00","3,683.45","3,684.34","3,919.90","2,650.05","21,65,489","7,97,83,91,207.10","1,32,112"
L&T,28-Aug-24,EQ,"3,705.00","3,724.40","3,685.00","3,702.70","3,690.00","3,689.05","3,700.41","3,919.90","2,650.05","12,78,175","4,72,97,67,635.10","82,201"
L&T,27-Aug-24,EQ,"3,642.65","3,737.00","3,636.00","3,641.90","3,700.10","3,702.70","3,706.72","3,919.90","2,650.05","33,15,435","12,28,93,83,661.35","1,31,931"
L&T,26-Aug-24,EQ,"3,611.00","3,648.00","3,594.70","3,598.55","3,638.00","3,641.90","3,628.56","3,919.90","2,650.05","16,06,911","5,83,07,77,895.90","73,397"
L&T,23-Aug-24,EQ,"3,606.50","3,622.00","3,587.05","3,606.50","3,598.25","3,598.55","3,602.56","3,919.90","2,623.45","18,25,180","6,57,53,12,026.10","79,918"
L&T,22-Aug-24,EQ,"3,607.05","3,612.15","3,583.95","3,596.05","3,602.30","3,606.50","3,603.84","3,919.90","2,623.45","17,34,927","6,25,24,03,568.80","84,632"
L&T,21-Aug-24,EQ,"3,590.00","3,615.30","3,581.90","3,572.70","3,593.75","3,596.05","3,599.68","3,919.90","2,623.45","17,14,248","6,17,07,48,515.65","74,473"
L&T,20-Aug-24,EQ,"3,562.00","3,580.00","3,548.00","3,555.05","3,579.00","3,572.70","3,568.41","3,919.90","2,623.45","12,85,569","4,58,74,42,113.55","78,801"
L&T,19-Aug-24,EQ,"3,599.85","3,599.90","3,547.00","3,568.35","3,558.10","3,555.05","3,561.38","3,919.90","2,623.45","18,98,535","6,76,14,08,510.40","98,035"
L&T,16-Aug-24,EQ,"3,578.00","3,580.90","3,533.00","3,545.20","3,569.00","3,568.35","3,561.97","3,919.90","2,616.00","28,08,865","10,00,50,82,527.00","1,49,879"
L&T,14-Aug-24,EQ,"3,558.95","3,578.70","3,536.50","3,551.80","3,540.05","3,545.20","3,556.86","3,919.90","2,616.00","15,84,372","5,63,53,85,430.60","86,539"
L&T,13-Aug-24,EQ,"3,580.00","3,607.00","3,545.20","3,571.95","3,551.00","3,551.80","3,573.19","3,919.90","2,616.00","13,16,218","4,70,30,98,657.50","85,677"
L&T,12-Aug-24,EQ,"3,579.00","3,611.00","3,563.00","3,592.05","3,573.00","3,571.95","3,584.31","3,919.90","2,616.00","19,65,035","7,04,32,99,073.45","1,21,950"
L&T,09-Aug-24,EQ,"3,600.00","3,605.55","3,575.70","3,553.55","3,594.00","3,592.05","3,591.14","3,919.90","2,615.25","8,48,232","3,04,61,21,443.10","83,218"
L&T,08-Aug-24,EQ,"3,621.00","3,628.75","3,547.45","3,638.25","3,558.00","3,553.55","3,574.92","3,919.90","2,615.25","20,38,088","7,28,60,05,508.95","1,49,101"
L&T,07-Aug-24,EQ,"3,630.00","3,655.75","3,610.35","3,576.20","3,641.20","3,638.25","3,634.09","3,919.90","2,615.25","16,13,097","5,86,21,38,962.45","93,561"
L&T,06-Aug-24,EQ,"3,548.00","3,634.90","3,546.00","3,528.00","3,588.00","3,576.20","3,598.72","3,919.90","2,615.25","21,25,532","7,64,91,92,775.90","1,22,533"
L&T,05-Aug-24,EQ,"3,597.00","3,607.90","3,511.50","3,665.70","3,530.00","3,528.00","3,547.86","3,919.90","2,615.25","29,00,685","10,29,12,25,584.90","1,95,790"
L&T,02-Aug-24,EQ,"3,730.35","3,748.90","3,657.10","3,779.30","3,657.90","3,665.70","3,688.92","3,919.90","2,586.30","25,12,525","9,26,84,99,167.85","1,80,833"
L&T,01-Aug-24,EQ,"3,810.00","3,838.95","3,765.85","3,815.00","3,770.00","3,779.30","3,795.42","3,919.90","2,586.30","19,98,663","7,58,57,56,151.60","1,13,449"
L&T,31-Jul-24,EQ,"3,777.05","3,822.00","3,763.10","3,784.65","3,815.00","3,815.00","3,798.06","3,919.90","2,586.30","27,03,636","10,26,85,59,318.50","1,33,518"
L&T,30-Jul-24,EQ,"3,774.85","3,795.00","3,738.60","3,774.95","3,778.25","3,784.65","3,783.19","3,919.90","2,586.30","19,79,989","7,49,06,70,959.95","1,11,800"
L&T,29-Jul-24,EQ,"3,701.00","3,790.00","3,686.60","3,679.90","3,775.00","3,774.95","3,760.82","3,919.90","2,586.30","41,59,919","15,64,46,94,863.50","1,62,580"
L&T,26-Jul-24,EQ,"3,629.00","3,701.00","3,596.10","3,619.15","3,699.00","3,679.90","3,658.21","3,919.90","2,553.00","26,17,659","9,57,59,59,118.45","1,72,197"
L&T,25-Jul-24,EQ,"3,539.00","3,630.90","3,532.05","3,519.45","3,622.00","3,619.15","3,594.69","3,919.90","2,553.00","46,91,483","16,86,44,28,820.65","2,24,931"
L&T,24-Jul-24,EQ,"3,549.00","3,557.95","3,501.00","3,538.05","3,522.00","3,519.45","3,522.81","3,919.90","2,553.00","31,84,060","11,21,68,51,553.10","2,00,120"
L&T,23-Jul-24,EQ,"3,669.60","3,714.00","3,460.00","3,651.45","3,542.00","3,538.05","3,566.85","3,919.90","2,553.00","69,57,691","24,81,70,09,549.05","3,77,078"
L&T,22-Jul-24,EQ,"3,617.90","3,661.85","3,567.60","3,618.50","3,651.00","3,651.45","3,609.78","3,919.90","2,553.00","36,39,057","13,13,61,87,987.05","1,32,791"
L&T,19-Jul-24,EQ,"3,651.00","3,658.95","3,610.00","3,656.20","3,618.00","3,618.50","3,632.53","3,919.90","2,465.00","24,32,533","8,83,62,42,253.25","1,48,075"
L&T,18-Jul-24,EQ,"3,640.00","3,679.25","3,598.65","3,636.55","3,647.00","3,656.20","3,649.30","3,919.90","2,465.00","32,40,772","11,82,65,60,025.20","1,67,559"
L&T,16-Jul-24,EQ,"3,646.10","3,651.60","3,621.00","3,651.60","3,640.00","3,636.55","3,635.15","3,919.90","2,465.00","22,20,953","8,07,34,90,865.90","94,436"
L&T,15-Jul-24,EQ,"3,670.00","3,674.00","3,637.00","3,649.35","3,647.00","3,651.60","3,651.36","3,919.90","2,465.00","9,43,302","3,44,43,37,698.60","81,792"
L&T,12-Jul-24,EQ,"3,630.00","3,667.70","3,612.70","3,621.10","3,654.45","3,649.35","3,643.26","3,919.90","2,420.00","20,01,185","7,29,08,41,853.80","1,28,210"
L&T,11-Jul-24,EQ,"3,660.00","3,684.60","3,603.00","3,650.05","3,629.00","3,621.10","3,636.68","3,919.90","2,420.00","29,42,924","10,70,24,86,723.35","1,74,550"
L&T,10-Jul-24,EQ,"3,685.05","3,694.00","3,601.00","3,666.10","3,650.00","3,650.05","3,645.25","3,919.90","2,420.00","22,31,438","8,13,41,42,568.60","1,55,613"
L&T,09-Jul-24,EQ,"3,650.00","3,685.00","3,646.10","3,632.00","3,665.95","3,666.10","3,667.30","3,919.90","2,420.00","24,25,176","8,89,38,58,175.85","1,47,128"
L&T,08-Jul-24,EQ,"3,640.10","3,645.70","3,594.00","3,627.15","3,631.90","3,632.00","3,620.24","3,919.90","2,420.00","17,06,210","6,17,68,85,528.55","1,01,380"
L&T,05-Jul-24,EQ,"3,573.30","3,638.00","3,568.00","3,573.30","3,621.00","3,627.15","3,620.27","3,919.90","2,420.00","16,35,209","5,91,99,05,675.00","1,29,124"
L&T,04-Jul-24,EQ,"3,616.10","3,644.00","3,565.80","3,614.35","3,581.65","3,573.30","3,603.24","3,919.90","2,420.00","18,51,947","6,67,30,15,817.35","1,04,858"
L&T,03-Jul-24,EQ,"3,650.35","3,650.50","3,605.00","3,626.50","3,615.00","3,614.35","3,619.87","3,919.90","2,420.00","19,23,801","6,96,39,14,656.15","97,998"
L&T,02-Jul-24,EQ,"3,535.05","3,634.00","3,535.05","3,526.55","3,623.00","3,626.50","3,595.51","3,919.90","2,420.00","50,87,748","18,29,30,39,442.05","2,17,762"
L&T,01-Jul-24,EQ,"3,535.20","3,541.40","3,514.00","3,548.45","3,528.20","3,526.55","3,524.97","3,919.90","2,420.00","29,61,120","10,43,78,45,854.20","1,56,318"
L&T,28-Jun-24,EQ,"3,540.00","3,575.95","3,538.10","3,564.40","3,545.70","3,548.45","3,558.07","3,919.90","2,367.95","31,41,514","11,17,77,24,726.20","2,11,665"
L&T,27-Jun-24,EQ,"3,597.45","3,601.30","3,550.00","3,602.95","3,563.00","3,564.40","3,568.52","3,919.90","2,367.95","55,19,875","19,69,77,63,049.00","2,67,353"
L&T,26-Jun-24,EQ,"3,601.00","3,624.90","3,592.25","3,587.80","3,604.00","3,602.95","3,605.48","3,919.90","2,367.95","24,80,187","8,94,22,56,279.25","1,37,475"
L&T,25-Jun-24,EQ,"3,556.50","3,591.95","3,528.00","3,531.60","3,588.45","3,587.80","3,563.39","3,919.90","2,367.95","21,58,039","7,68,99,39,971.35","1,39,316"
L&T,24-Jun-24,EQ,"3,520.35","3,567.00","3,505.00","3,535.00","3,541.00","3,531.60","3,540.30","3,919.90","2,367.95","23,30,559","8,25,08,82,779.90","1,27,028"
L&T,21-Jun-24,EQ,"3,604.05","3,610.00","3,516.00","3,594.45","3,524.00","3,535.00","3,546.79","3,919.90","2,354.45","45,08,508","15,99,07,34,726.95","2,08,119"
L&T,20-Jun-24,EQ,"3,584.95","3,613.30","3,564.60","3,589.95","3,598.40","3,594.45","3,587.54","3,919.90","2,354.45","26,18,715","9,39,47,46,481.05","1,68,275"
L&T,19-Jun-24,EQ,"3,690.00","3,699.00","3,575.00","3,689.20","3,606.95","3,589.95","3,622.88","3,919.90","2,354.45","29,36,151","10,63,73,25,627.10","1,74,218"
L&T,18-Jun-24,EQ,"3,708.00","3,710.00","3,675.00","3,687.80","3,689.00","3,689.20","3,694.70","3,919.90","2,354.45","19,36,792","7,15,58,63,443.90","1,25,205"
L&T,14-Jun-24,EQ,"3,718.00","3,720.00","3,675.00","3,703.65","3,681.10","3,687.80","3,689.66","3,919.90","2,327.10","17,46,508","6,44,40,27,620.65","1,16,358"
L&T,13-Jun-24,EQ,"3,665.50","3,715.90","3,635.00","3,630.30","3,702.00","3,703.65","3,683.70","3,919.90","2,327.10","29,65,500","10,92,40,17,088.50","2,48,839"
L&T,12-Jun-24,EQ,"3,615.00","3,648.95","3,578.00","3,598.70","3,630.00","3,630.30","3,630.27","3,919.90","2,327.10","22,42,274","8,14,00,54,289.95","1,06,476"
L&T,11-Jun-24,EQ,"3,570.00","3,639.00","3,551.20","3,543.75","3,600.00","3,598.70","3,609.24","3,919.90","2,327.10","25,48,176","9,19,69,76,162.95","1,69,264"
L&T,10-Jun-24,EQ,"3,521.05","3,585.00","3,521.05","3,532.50","3,541.95","3,543.75","3,552.73","3,919.90","2,327.10","31,51,257","11,19,55,50,287.70","1,72,023"
L&T,07-Jun-24,EQ,"3,465.05","3,548.00","3,446.00","3,482.55","3,527.85","3,532.50","3,514.12","3,919.90","2,240.00","58,79,660","20,66,18,21,710.20","2,99,277"
L&T,06-Jun-24,EQ,"3,438.00","3,538.20","3,385.30","3,409.00","3,496.00","3,482.55","3,480.80","3,919.90","2,240.00","83,74,602","29,15,03,43,332.10","3,71,459"
L&T,05-Jun-24,EQ,"3,441.50","3,441.50","3,175.05","3,403.20","3,399.95","3,409.00","3,303.53","3,919.90","2,240.00","1,03,72,458","34,26,57,05,434.50","5,62,189"
L&T,04-Jun-24,EQ,"3,852.00","3,898.00","3,320.00","3,897.15","3,415.00","3,403.20","3,539.43","3,919.90","2,240.00","99,20,882","35,11,42,40,230.60","5,60,360"
L&T,03-Jun-24,EQ,"3,855.40","3,919.90","3,801.10","3,669.30","3,900.45","3,897.15","3,880.45","3,919.90","2,240.00","57,67,666","22,38,11,47,733.00","2,46,551"
