Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
28-Dec-16,EQ,299,303.1,296.8,299.6,298.95,299.5,299.58,385,282.3,"26,13,061","78,28,16,811.45","52,544"
27-Dec-16,EQ,296,300.8,291.15,296.1,300.3,299.6,295.81,385,282.3,"22,96,599","67,93,66,189.45","40,991"
26-Dec-16,EQ,294.5,297,288.7,295.55,296,296.1,293.69,385,282.3,"24,51,002","71,98,43,402.35","27,762"
23-Dec-16,EQ,295.4,297.15,291.15,292.25,296.5,295.55,294.61,385,282.3,"18,45,279","54,36,44,245.15","23,265"
22-Dec-16,EQ,299.5,300.95,290.25,301.7,293.5,292.25,294.89,385,282.3,"28,44,538","83,88,13,074.10","56,797"
21-Dec-16,EQ,304.1,306.35,300,302.55,301,301.7,303.11,385,282.3,"23,89,833","72,43,72,712.75","71,870"
20-Dec-16,EQ,306,306.75,299.1,305.5,303.35,302.55,301.56,385,282.3,"32,41,008","97,73,65,715.80","43,798"
19-Dec-16,EQ,310.4,311.5,304.1,310.25,306,305.5,306.95,385,282.3,"37,18,597","1,14,14,32,623.40","66,230"
16-Dec-16,EQ,319,319.6,308.45,318.45,309.6,310.25,312.27,385,282.3,"39,67,065","1,23,87,95,164.20","79,700"
15-Dec-16,EQ,320.8,322.35,317.5,322.6,318.55,318.45,319.21,385,282.3,"27,69,795","88,41,41,499.20","82,117"
14-Dec-16,EQ,328.1,329.75,321.5,330,323.75,322.6,325.41,385,282.3,"13,35,121","43,44,65,276.25","46,465"
13-Dec-16,EQ,326,330.95,326,329.15,330,330,329.37,385,282.3,"9,58,820","31,58,03,677.75","25,692"
12-Dec-16,EQ,329.5,330,326.55,332,327.45,329.15,328.83,385,282.3,"6,98,605","22,97,24,713.50","19,879"
09-Dec-16,EQ,334.15,337.45,329.1,332.45,331.9,332,332.19,385,282.3,"23,85,084","79,23,05,649.35","63,908"
08-Dec-16,EQ,330.8,334,328.4,328.15,333.7,332.45,331.95,385,282.3,"18,57,785","61,66,88,152.75","30,291"
07-Dec-16,EQ,329.7,334.95,325.1,328.85,328.05,328.15,329.81,385,282.3,"26,13,278","86,18,95,569.80","48,461"
06-Dec-16,EQ,326.9,331.95,324.75,326.75,326,328.85,329.62,385,282.3,"28,32,195","93,35,43,466.45","53,928"
05-Dec-16,EQ,317.5,328.65,317.5,318.6,327.7,326.75,325.23,385,282.3,"22,36,218","72,72,93,813.70","40,668"
02-Dec-16,EQ,315,321.3,314.3,318.2,318.45,318.6,318.57,385,282.3,"16,54,720","52,71,52,021.75","23,873"
01-Dec-16,EQ,324,324.8,313.55,324.6,319.55,318.2,319.04,385,282.3,"64,20,823","2,04,84,78,721.55","50,165"
30-Nov-16,EQ,325,326.8,323.8,324.85,324.4,324.6,324.9,385,282.3,"45,00,415","1,46,22,07,333.80","54,474"
29-Nov-16,EQ,320.8,326,316.8,318.8,324.8,324.85,322.96,385,282.3,"40,70,382","1,31,45,64,169.30","54,035"
28-Nov-16,EQ,301,321.2,301,301,321.2,318.8,314.22,385,282.3,"44,03,979","1,38,38,09,184.10","62,878"
25-Nov-16,EQ,302.9,306,298.65,302.4,301.25,301,300.86,385,282.3,"18,91,865","56,91,92,333.50","57,448"
24-Nov-16,EQ,301,304.7,298.4,300.55,300.6,302.4,301.14,385,282.3,"43,21,906","1,30,15,06,126.60","46,430"
23-Nov-16,EQ,305.45,308.25,299.15,303.95,301,300.55,301.98,385,282.3,"17,75,708","53,62,29,122.95","36,468"
22-Nov-16,EQ,301,305.45,295,299.5,304.95,303.95,300.24,385,282.3,"29,98,820","90,03,61,970.15","38,865"
